Order_ID,Order_TS,Scheduled_TS,Actual_TS,Scheduled_Minutes,Actual_Minutes,Delay_Minutes,Is_Delayed,Time_Slot,Zone,Weather,Traffic,Vehicle,Category,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Agent_Age,Agent_Rating,Order_Date,Order_Time,Pickup_Time
ORD_ID-8894,24-03-2022 14:35,24-03-2022 16:55,24-03-2022 16:50,140,135,-5,FALSE,12:00–15:00,Metropolitian,Cloudy,High,scooter,Clothing,12.323194,76.630583,12.363194,76.670583,22,4.9,24-03-2022,14:35:00,14:50:00
ORD_ID-8895,11-02-2022 09:45,11-02-2022 11:35,11-02-2022 11:15,110,90,-20,FALSE,09:00–12:00,Metropolitian,Fog,Low,motorcycle,Shoes,15.49395,73.827423,15.51395,73.847423,28,4.8,11-02-2022,09:45:00,10:00:00
ORD_ID-8896,03-03-2022 10:55,03-03-2022 12:15,03-03-2022 11:55,80,60,-20,FALSE,09:00–12:00,Urban,Fog,Low,motorcycle,Kitchen,13.066762,80.251865,13.076762,80.261865,23,4.7,03-03-2022,10:55:00,11:05:00
ORD_ID-8897,29-03-2022 23:00,30-03-2022 01:20,30-03-2022 02:15,140,195,55,TRUE,21:00–24:00,Metropolitian,Cloudy,Low,motorcycle,Clothing,23.39925,85.390464,23.50925,85.500464,39,4.3,29-03-2022,23:00:00,23:05:00
ORD_ID-8898,11-02-2022 17:25,11-02-2022 19:45,11-02-2022 19:50,140,145,5,TRUE,15:00–18:00,Metropolitian,Sandstorms,Medium,scooter,Books,26.473698,80.352677,26.523698,80.402677,21,5,11-02-2022,17:25:00,17:30:00
ORD_ID-8899,05-04-2022 13:00,05-04-2022 15:22,05-04-2022 15:40,142.5,160,17.5,TRUE,12:00–15:00,Metropolitian,Fog,High,motorcycle,Snacks,21.160437,72.774209,21.200437,72.814209,25,5,05-04-2022,13:00:00,13:10:00
ORD_ID-8900,20-03-2022 20:35,20-03-2022 22:55,20-03-2022 23:25,140,170,30,TRUE,18:00–21:00,Metropolitian,Stormy,Jam,scooter,Apparel,26.846156,75.8023,26.986156,75.9423,39,4.2,20-03-2022,20:35:00,20:45:00
ORD_ID-8901,14-03-2022 21:40,14-03-2022 23:35,14-03-2022 23:55,115,135,20,TRUE,21:00–24:00,Metropolitian,Sunny,Jam,scooter,Sports,11.022477,76.995667,11.132477,77.105667,35,4.7,14-03-2022,21:40:00,21:55:00
ORD_ID-8902,20-03-2022 19:50,20-03-2022 22:10,20-03-2022 23:30,140,220,80,TRUE,18:00–21:00,Metropolitian,Stormy,Jam,motorcycle,Electronics,22.745049,75.892471,22.855049,76.002471,34,4.5,20-03-2022,19:50:00,19:55:00
ORD_ID-8903,28-03-2022 20:30,28-03-2022 23:30,28-03-2022 23:30,180,180,0,FALSE,18:00–21:00,Metropolitian,Fog,Jam,scooter,Apparel,17.45971,78.368855,17.51971,78.428855,36,4.6,28-03-2022,20:30:00,20:35:00
ORD_ID-8904,09-03-2022 21:00,09-03-2022 22:40,09-03-2022 22:35,100,95,-5,FALSE,21:00–24:00,Urban,Sunny,Jam,motorcycle,Kitchen,19.121999,72.908493,19.151999,72.938493,24,4.9,09-03-2022,21:00:00,21:10:00
ORD_ID-8905,10-03-2022 22:00,11-03-2022 00:25,11-03-2022 01:00,145,180,35,TRUE,21:00–24:00,Metropolitian,Fog,Jam,motorcycle,Books,26.88842,75.800689,26.95842,75.870689,37,4.9,10-03-2022,22:00:00,22:05:00
ORD_ID-8906,06-04-2022 18:00,06-04-2022 21:00,06-04-2022 20:45,180,165,-15,FALSE,18:00–21:00,Metropolitian,Fog,Medium,scooter,Electronics,23.416792,85.316842,23.496792,85.396842,28,4.6,06-04-2022,18:00:00,18:15:00
ORD_ID-8907,03-04-2022 13:10,03-04-2022 14:55,03-04-2022 14:10,105,60,-45,FALSE,12:00–15:00,Metropolitian,Sunny,High,scooter,Skincare,21.170798,72.790489,21.210798,72.830489,27,4.7,03-04-2022,13:10:00,13:15:00
ORD_ID-8908,01-03-2022 08:55,01-03-2022 10:40,01-03-2022 10:20,105,85,-20,FALSE,06:00–09:00,Metropolitian,Stormy,Low,scooter,Skincare,19.121999,72.908493,19.131999,72.918493,25,4.6,01-03-2022,08:55:00,09:05:00
ORD_ID-8909,08-03-2022 21:35,08-03-2022 23:15,08-03-2022 23:00,100,85,-15,FALSE,21:00–24:00,Urban,Sunny,Jam,motorcycle,Toys,26.849596,75.800512,26.929596,75.880512,31,4.9,08-03-2022,21:35:00,21:50:00
ORD_ID-8910,09-03-2022 09:10,09-03-2022 10:30,09-03-2022 10:25,80,75,-5,FALSE,09:00–12:00,Urban,Sunny,Low,motorcycle,Books,0,0,0.02,0.02,28,4.9,09-03-2022,09:10:00,09:20:00
ORD_ID-8911,15-02-2022 20:55,15-02-2022 23:20,15-02-2022 23:25,145,150,5,TRUE,18:00–21:00,Metropolitian,Sandstorms,Jam,scooter,Home,9.970717,76.285447,10.030717,76.345447,38,5,15-02-2022,20:55:00,21:10:00
ORD_ID-8912,02-04-2022 18:50,02-04-2022 21:45,02-04-2022 21:05,175,135,-40,FALSE,18:00–21:00,Metropolitian,Cloudy,Medium,motorcycle,Shoes,21.157729,72.768726,21.287729,72.898726,20,5,02-04-2022,18:50:00,19:05:00
ORD_ID-8913,14-03-2022 20:40,14-03-2022 23:40,15-03-2022 00:40,180,240,60,TRUE,18:00–21:00,Metropolitian,Fog,Jam,motorcycle,Kitchen,26.911378,75.789034,27.001378,75.879034,37,4.9,14-03-2022,20:40:00,20:50:00
ORD_ID-8914,02-03-2022 17:25,02-03-2022 19:42,02-03-2022 18:01,137.5,36,-101.5,FALSE,15:00–18:00,Metropolitian,Cloudy,Medium,scooter,Grocery,18.554382,73.798206,18.634382,73.878206,38,5,02-03-2022,17:25:00,17:35:00
ORD_ID-8915,08-03-2022 19:50,08-03-2022 22:05,08-03-2022 22:55,135,185,50,TRUE,18:00–21:00,Metropolitian,Windy,Jam,motorcycle,Clothing,12.906229,77.596791,12.986229,77.676791,20,5,08-03-2022,19:50:00,19:55:00
ORD_ID-8916,18-03-2022 18:00,18-03-2022 20:25,18-03-2022 20:50,145,170,25,TRUE,18:00–21:00,Metropolitian,Sandstorms,Medium,scooter,Sports,0,0,0.13,0.13,37,4.4,18-03-2022,18:00:00,18:05:00
ORD_ID-8917,12-03-2022 22:15,13-03-2022 00:35,13-03-2022 00:10,140,115,-25,FALSE,21:00–24:00,Metropolitian,Cloudy,Low,scooter,Outdoors,22.32,73.17,22.39,73.24,20,4.7,12-03-2022,22:15:00,22:25:00
ORD_ID-8918,11-03-2022 20:30,11-03-2022 23:30,11-03-2022 22:55,180,145,-35,FALSE,18:00–21:00,Metropolitian,Fog,Jam,scooter,Snacks,12.284747,76.625861,12.334747,76.675861,30,4.8,11-03-2022,20:30:00,20:40:00
ORD_ID-8919,11-02-2022 08:55,11-02-2022 10:40,11-02-2022 11:40,105,165,60,TRUE,06:00–09:00,Metropolitian,Stormy,Low,motorcycle,Shoes,19.880256,75.323503,19.900256,75.343503,36,4.3,11-02-2022,08:55:00,09:05:00
ORD_ID-8920,05-04-2022 09:55,05-04-2022 11:15,05-04-2022 11:55,80,120,40,TRUE,09:00–12:00,Urban,Fog,Low,motorcycle,Kitchen,19.065838,72.832658,19.085838,72.852658,33,4.9,05-04-2022,09:55:00,10:05:00
ORD_ID-8921,03-04-2022 22:35,04-04-2022 00:35,04-04-2022 00:55,120,140,20,TRUE,21:00–24:00,Metropolitian,Sandstorms,Low,scooter,Cosmetics,0,0,0.03,0.03,34,4.9,03-04-2022,22:35:00,22:45:00
ORD_ID-8922,10-03-2022 21:40,10-03-2022 23:20,10-03-2022 22:35,100,55,-45,FALSE,21:00–24:00,Urban,Sunny,Jam,scooter,Skincare,22.311603,73.165012,22.381603,73.235012,25,4.8,10-03-2022,21:40:00,21:55:00
ORD_ID-8923,19-03-2022 20:35,19-03-2022 23:00,19-03-2022 21:04,145,29,-116,FALSE,18:00–21:00,Metropolitian,Sandstorms,Jam,motorcycle,Grocery,26.911378,75.789034,26.941378,75.819034,25,5,19-03-2022,20:35:00,20:45:00
ORD_ID-8924,24-03-2022 23:25,25-03-2022 01:50,25-03-2022 00:40,145,75,-70,FALSE,21:00–24:00,Metropolitian,Fog,Low,van,Cosmetics,0,0,0.05,0.05,38,4.8,24-03-2022,23:25:00,23:30:00
ORD_ID-8925,29-03-2022 19:45,29-03-2022 22:40,29-03-2022 23:50,175,245,70,TRUE,18:00–21:00,Metropolitian,Cloudy,Jam,scooter,Skincare,11.003008,76.97544,11.133009,77.10544,35,4.1,29-03-2022,19:45:00,19:55:00
ORD_ID-8926,28-03-2022 20:55,28-03-2022 23:15,28-03-2022 23:40,140,165,25,TRUE,18:00–21:00,Metropolitian,Stormy,Jam,motorcycle,Apparel,11.010375,76.95295,11.040375,76.98295,38,4.9,28-03-2022,20:55:00,21:00:00
ORD_ID-8927,03-03-2022 11:35,03-03-2022 13:35,03-03-2022 15:30,120,235,115,TRUE,09:00–12:00,Metropolitian,Windy,High,motorcycle,Shoes,12.323225,76.630028,12.333225,76.640028,35,4.9,03-03-2022,11:35:00,11:50:00
ORD_ID-8928,24-03-2022 11:45,24-03-2022 13:45,24-03-2022 14:40,120,175,55,TRUE,09:00–12:00,Metropolitian,Windy,High,motorcycle,Apparel,12.970324,77.645748,12.990324,77.665748,34,4.8,24-03-2022,11:45:00,12:00:00
ORD_ID-8929,01-04-2022 09:15,01-04-2022 10:35,01-04-2022 11:40,80,145,65,TRUE,09:00–12:00,Urban,Sunny,Low,motorcycle,Snacks,0,0,0.01,0.01,34,4.7,01-04-2022,09:15:00,09:25:00
ORD_ID-8930,30-03-2022 09:30,30-03-2022 11:05,30-03-2022 09:56,95,26,-69,FALSE,09:00–12:00,Urban,Cloudy,Low,motorcycle,Grocery,12.297954,76.665169,12.317954,76.685169,34,4.6,30-03-2022,09:30:00,09:35:00
ORD_ID-8931,11-03-2022 00:00,11-03-2022 01:20,11-03-2022 01:20,80,80,0,FALSE,00:00–06:00,Metropolitian,Stormy,Low,scooter,Shoes,26.90294,75.793007,26.93294,75.823007,26,4.8,11-03-2022,00:00:00,00:15:00
ORD_ID-8932,17-02-2022 17:30,17-02-2022 19:50,17-02-2022 18:45,140,75,-65,FALSE,15:00–18:00,Metropolitian,Windy,Medium,motorcycle,Outdoors,22.552672,88.352885,22.602672,88.402885,20,4.7,17-02-2022,17:30:00,17:40:00
ORD_ID-8933,29-03-2022 19:40,29-03-2022 22:35,29-03-2022 23:00,175,200,25,TRUE,18:00–21:00,Metropolitian,Cloudy,Jam,motorcycle,Outdoors,22.753839,75.897429,22.833838,75.977429,27,4.8,29-03-2022,19:40:00,19:50:00
ORD_ID-8934,27-03-2022 17:20,27-03-2022 19:40,27-03-2022 20:30,140,190,50,TRUE,15:00–18:00,Metropolitian,Stormy,Medium,motorcycle,Electronics,12.311072,76.654878,12.441072,76.784878,37,3.5,27-03-2022,17:20:00,17:35:00
ORD_ID-8935,06-03-2022 17:25,06-03-2022 19:35,06-03-2022 18:55,130,90,-40,FALSE,15:00–18:00,Urban,Stormy,Medium,scooter,Jewelry,12.934365,77.616155,13.004365,77.686155,29,4.6,06-03-2022,17:25:00,17:35:00
ORD_ID-8936,18-03-2022 22:25,19-03-2022 00:30,19-03-2022 00:00,125,95,-30,FALSE,21:00–24:00,Metropolitian,Windy,Low,motorcycle,Clothing,19.221315,72.862381,19.331315,72.972381,30,4.6,18-03-2022,22:25:00,22:30:00
ORD_ID-8937,05-04-2022 09:10,05-04-2022 10:55,05-04-2022 10:25,105,75,-30,FALSE,09:00–12:00,Urban,Windy,Low,scooter,Kitchen,12.325461,76.632278,12.345461,76.652278,26,4.8,05-04-2022,09:10:00,09:25:00
ORD_ID-8938,08-03-2022 23:35,09-03-2022 01:55,09-03-2022 02:30,140,175,35,TRUE,21:00–24:00,Metropolitian,Cloudy,Low,motorcycle,Books,26.914142,75.805704,27.044142,75.935704,37,4.9,08-03-2022,23:35:00,23:45:00
ORD_ID-8939,04-03-2022 19:40,04-03-2022 21:55,04-03-2022 22:45,135,185,50,TRUE,18:00–21:00,Metropolitian,Windy,Jam,motorcycle,Apparel,26.921411,75.793604,27.061411,75.933604,39,4.7,04-03-2022,19:40:00,19:50:00
ORD_ID-8940,17-02-2022 16:20,17-02-2022 18:40,17-02-2022 17:10,140,50,-90,FALSE,15:00–18:00,Metropolitian,Sandstorms,Medium,motorcycle,Outdoors,26.482581,80.315628,26.522581,80.355628,27,4.5,17-02-2022,16:20:00,16:25:00
ORD_ID-8941,14-02-2022 23:20,15-02-2022 01:20,15-02-2022 00:50,120,90,-30,FALSE,21:00–24:00,Metropolitian,Sandstorms,Low,van,Skincare,23.184992,77.417227,23.254992,77.487227,21,4.8,14-02-2022,23:20:00,23:30:00
ORD_ID-8942,24-03-2022 21:20,24-03-2022 23:20,25-03-2022 01:00,120,220,100,TRUE,21:00–24:00,Metropolitian,Stormy,Jam,motorcycle,Electronics,12.972161,77.596014,13.032161,77.656014,35,4.7,24-03-2022,21:20:00,21:30:00
ORD_ID-8943,12-02-2022 20:00,13-02-2022 00:10,13-02-2022 00:10,250,250,0,FALSE,18:00–21:00,Semi-Urban,Windy,Jam,motorcycle,Kitchen,27.158822,78.045359,27.268822,78.155359,31,4.7,12-02-2022,20:00:00,20:10:00
ORD_ID-8944,11-02-2022 10:30,11-02-2022 12:32,11-02-2022 12:05,122.5,95,-27.5,FALSE,09:00–12:00,Metropolitian,Stormy,Low,scooter,Books,26.482581,80.315628,26.492581,80.325628,25,4.7,11-02-2022,10:30:00,10:35:00
ORD_ID-8945,28-03-2022 19:10,28-03-2022 22:10,28-03-2022 21:45,180,155,-25,FALSE,18:00–21:00,Metropolitian,Fog,Jam,motorcycle,Skincare,19.121999,72.908493,19.151999,72.938493,38,4.6,28-03-2022,19:10:00,19:15:00
ORD_ID-8946,03-04-2022 23:25,04-04-2022 01:45,04-04-2022 01:00,140,95,-45,FALSE,21:00–24:00,Metropolitian,Cloudy,Low,motorcycle,Cosmetics,11.02091,76.940432,11.08091,77.000432,26,5,03-04-2022,23:25:00,23:30:00
ORD_ID-8947,06-03-2022 20:20,06-03-2022 22:40,06-03-2022 22:35,140,135,-5,FALSE,18:00–21:00,Metropolitian,Stormy,Jam,motorcycle,Cosmetics,22.745536,75.893106,22.835536,75.983106,27,4.7,06-03-2022,20:20:00,20:35:00
ORD_ID-8948,18-02-2022 21:40,19-02-2022 00:00,19-02-2022 01:10,140,210,70,TRUE,21:00–24:00,Metropolitian,Cloudy,Jam,scooter,Electronics,30.895817,75.813112,31.035817,75.953112,39,4.9,18-02-2022,21:40:00,21:45:00
ORD_ID-8949,03-03-2022 12:40,03-03-2022 14:52,03-03-2022 14:45,132.5,125,-7.5,FALSE,12:00–15:00,Metropolitian,Stormy,High,motorcycle,Jewelry,12.949934,77.699386,12.989934,77.739386,31,4.5,03-03-2022,12:40:00,12:50:00
ORD_ID-8950,25-03-2022 22:50,26-03-2022 01:10,26-03-2022 00:50,140,120,-20,FALSE,21:00–24:00,Metropolitian,Cloudy,Low,motorcycle,Shoes,23.333017,85.3172,23.443017,85.4272,29,4.8,25-03-2022,22:50:00,22:55:00
ORD_ID-8951,26-03-2022 23:10,27-03-2022 01:05,27-03-2022 00:55,115,105,-10,FALSE,21:00–24:00,Metropolitian,Sunny,Low,motorcycle,Sports,23.351489,85.324253,23.381489,85.354253,25,5,26-03-2022,23:10:00,23:15:00
ORD_ID-8952,05-04-2022 19:10,05-04-2022 21:20,05-04-2022 19:41,130,31,-99,FALSE,18:00–21:00,Urban,Stormy,Jam,scooter,Grocery,13.027018,80.254791,13.057018,80.284791,37,4.9,05-04-2022,19:10:00,19:25:00
ORD_ID-8953,29-03-2022 19:20,29-03-2022 22:20,29-03-2022 22:45,180,205,25,TRUE,18:00–21:00,Metropolitian,Fog,Jam,motorcycle,Skincare,23.355164,85.324097,23.485164,85.454097,23,4.6,29-03-2022,19:20:00,19:30:00
ORD_ID-8954,21-03-2022 09:10,21-03-2022 10:50,21-03-2022 11:20,100,130,30,TRUE,09:00–12:00,Metropolitian,Cloudy,Low,motorcycle,Electronics,21.160437,72.774209,21.170437,72.784209,39,4.6,21-03-2022,09:10:00,09:15:00
ORD_ID-8955,01-03-2022 17:25,01-03-2022 19:17,01-03-2022 19:10,112.5,105,-7.5,FALSE,15:00–18:00,Urban,Sandstorms,Medium,motorcycle,Electronics,21.157729,72.768726,21.207729,72.818726,27,4.5,01-03-2022,17:25:00,17:30:00
ORD_ID-8956,15-03-2022 16:55,15-03-2022 18:47,15-03-2022 17:21,112.5,26,-86.5,FALSE,15:00–18:00,Urban,Sandstorms,Medium,motorcycle,Grocery,12.981615,80.231598,13.021615,80.271598,34,4.9,15-03-2022,16:55:00,17:05:00
ORD_ID-8957,11-02-2022 18:00,11-02-2022 20:55,11-02-2022 18:17,175,17,-158,FALSE,18:00–21:00,Metropolitian,Cloudy,Medium,motorcycle,Grocery,10.027014,76.308053,10.077014,76.358053,38,4.8,11-02-2022,18:00:00,18:15:00
ORD_ID-8958,15-02-2022 20:15,15-02-2022 22:00,15-02-2022 22:10,105,115,10,TRUE,18:00–21:00,Metropolitian,Sunny,Jam,motorcycle,Cosmetics,15.585658,73.743606,15.635658,73.793606,33,4.8,15-02-2022,20:15:00,20:25:00
ORD_ID-8959,19-03-2022 09:15,19-03-2022 10:45,19-03-2022 11:05,90,110,20,TRUE,09:00–12:00,Metropolitian,Sunny,Low,scooter,Snacks,12.316967,76.603067,12.326967,76.613067,23,4.8,19-03-2022,09:15:00,09:30:00
ORD_ID-8960,17-03-2022 20:20,17-03-2022 22:05,17-03-2022 22:05,105,105,0,FALSE,18:00–21:00,Metropolitian,Sunny,Jam,motorcycle,Sports,23.359194,85.325447,23.409194,85.375447,31,4.6,17-03-2022,20:20:00,20:30:00
ORD_ID-8961,28-03-2022 10:25,28-03-2022 12:10,28-03-2022 12:20,105,115,10,TRUE,09:00–12:00,Urban,Windy,Low,scooter,Electronics,0,0,0.01,0.01,35,4.7,28-03-2022,10:25:00,10:40:00
ORD_ID-8962,03-03-2022 08:45,03-03-2022 10:30,03-03-2022 10:50,105,125,20,TRUE,06:00–09:00,Metropolitian,Sandstorms,Low,scooter,Outdoors,11.010375,76.95295,11.020375,76.96295,30,4.7,03-03-2022,08:45:00,08:50:00
ORD_ID-8963,04-03-2022 17:10,04-03-2022 19:30,04-03-2022 19:40,140,150,10,TRUE,15:00–18:00,Metropolitian,Windy,Medium,motorcycle,Shoes,22.311603,73.165012,22.381603,73.235012,39,4.9,04-03-2022,17:10:00,17:20:00
ORD_ID-8964,06-04-2022 17:45,06-04-2022 19:20,06-04-2022 19:50,95,125,30,TRUE,15:00–18:00,Metropolitian,Sunny,Medium,motorcycle,Pet Supplies,22.725748,75.898497,22.815748,75.988497,36,4.5,06-04-2022,17:45:00,17:55:00
ORD_ID-8965,07-03-2022 23:45,08-03-2022 01:40,08-03-2022 01:15,115,90,-25,FALSE,21:00–24:00,Metropolitian,Sunny,Low,motorcycle,Clothing,21.160437,72.774209,21.210437,72.824209,28,4.7,07-03-2022,23:45:00,00:00:00
ORD_ID-8966,19-03-2022 18:45,19-03-2022 21:45,19-03-2022 20:55,180,130,-50,FALSE,18:00–21:00,Metropolitian,Fog,Medium,motorcycle,Sports,12.323225,76.630028,12.383225,76.690028,35,4.7,19-03-2022,18:45:00,19:00:00
ORD_ID-8967,01-04-2022 16:00,01-04-2022 17:30,01-04-2022 17:45,90,105,15,TRUE,15:00–18:00,Other,Sunny,Medium,motorcycle,Jewelry,22.732225,75.874765,22.772225,75.914765,29,4.8,01-04-2022,16:00:00,16:10:00
ORD_ID-8968,02-04-2022 19:20,02-04-2022 21:40,02-04-2022 23:15,140,235,95,TRUE,18:00–21:00,Metropolitian,Stormy,Jam,motorcycle,Home,22.311358,73.164798,22.421358,73.274798,31,4,02-04-2022,19:20:00,19:35:00
ORD_ID-8969,02-04-2022 23:00,03-04-2022 01:25,03-04-2022 02:15,145,195,50,TRUE,21:00–24:00,Metropolitian,Fog,Low,motorcycle,Outdoors,21.173493,72.801953,21.263493,72.891953,30,4.1,02-04-2022,23:00:00,23:05:00
ORD_ID-8970,02-04-2022 17:15,02-04-2022 18:50,02-04-2022 18:30,95,75,-20,FALSE,15:00–18:00,Metropolitian,Sunny,Medium,motorcycle,Books,17.410371,78.437225,17.490371,78.517225,39,4.6,02-04-2022,17:15:00,17:30:00
ORD_ID-8971,11-03-2022 09:15,11-03-2022 10:55,11-03-2022 11:35,100,140,40,TRUE,09:00–12:00,Metropolitian,Cloudy,Low,motorcycle,Snacks,17.431477,78.40035,17.441477,78.41035,38,4.9,11-03-2022,09:15:00,09:30:00
ORD_ID-8972,17-03-2022 14:20,17-03-2022 16:32,17-03-2022 16:40,132.5,140,7.5,TRUE,12:00–15:00,Metropolitian,Stormy,High,scooter,Apparel,12.316967,76.603067,12.356967,76.643067,38,4.9,17-03-2022,14:20:00,14:25:00
ORD_ID-8973,11-03-2022 11:55,11-03-2022 13:25,11-03-2022 13:45,90,110,20,TRUE,09:00–12:00,Metropolitian,Sunny,High,motorcycle,Sports,26.88842,75.800689,26.90842,75.820689,36,4.7,11-03-2022,11:55:00,12:10:00
ORD_ID-8974,05-04-2022 18:50,05-04-2022 21:10,05-04-2022 19:15,140,25,-115,FALSE,18:00–21:00,Metropolitian,Stormy,Medium,motorcycle,Grocery,18.56245,73.916619,18.61245,73.966619,37,4.6,05-04-2022,18:50:00,18:55:00
ORD_ID-8975,11-03-2022 23:45,12-03-2022 01:25,12-03-2022 01:25,100,100,0,FALSE,21:00–24:00,Urban,Stormy,Low,scooter,Electronics,22.307898,73.167788,22.367898,73.227788,31,4.6,11-03-2022,23:45:00,23:55:00
ORD_ID-8976,14-02-2022 19:40,14-02-2022 22:40,14-02-2022 23:35,180,235,55,TRUE,18:00–21:00,Metropolitian,Fog,Jam,motorcycle,Electronics,27.163303,78.057044,27.243303,78.137044,30,4.9,14-02-2022,19:40:00,19:45:00
ORD_ID-8977,11-02-2022 15:20,11-02-2022 16:55,11-02-2022 16:55,95,95,0,FALSE,15:00–18:00,Metropolitian,Sunny,Medium,scooter,Kitchen,30.893244,75.821817,30.933244,75.861817,20,4.6,11-02-2022,15:20:00,15:30:00
ORD_ID-8978,03-04-2022 12:40,03-04-2022 15:02,03-04-2022 15:30,142.5,170,27.5,TRUE,12:00–15:00,Metropolitian,Sandstorms,High,motorcycle,Toys,13.058616,80.264151,13.098616,80.304151,32,4,03-04-2022,12:40:00,12:50:00
ORD_ID-8979,26-03-2022 18:45,26-03-2022 21:40,26-03-2022 20:00,175,75,-100,FALSE,18:00–21:00,Metropolitian,Cloudy,Medium,scooter,Clothing,26.921411,75.793604,26.971411,75.843604,36,4.8,26-03-2022,18:45:00,19:00:00
ORD_ID-8980,10-03-2022 18:40,10-03-2022 21:00,10-03-2022 21:50,140,190,50,TRUE,18:00–21:00,Metropolitian,Stormy,Medium,scooter,Kitchen,22.722634,75.886959,22.852634,76.016959,34,3.7,10-03-2022,18:40:00,18:55:00
ORD_ID-8981,26-03-2022 18:45,26-03-2022 20:50,26-03-2022 20:45,125,120,-5,FALSE,18:00–21:00,Urban,Windy,Medium,motorcycle,Home,26.90294,75.793007,26.96294,75.853007,22,4.8,26-03-2022,18:45:00,18:50:00
ORD_ID-8982,24-03-2022 17:50,24-03-2022 20:10,24-03-2022 20:00,140,130,-10,FALSE,15:00–18:00,Metropolitian,Stormy,Medium,scooter,Toys,26.910262,75.783013,26.960262,75.833013,38,4.6,24-03-2022,17:50:00,17:55:00
ORD_ID-8983,11-02-2022 10:55,11-02-2022 12:55,11-02-2022 13:20,120,145,25,TRUE,09:00–12:00,Metropolitian,Windy,Low,scooter,Kitchen,30.899584,75.809346,30.909584,75.819346,32,4.8,11-02-2022,10:55:00,11:05:00
ORD_ID-8984,03-03-2022 19:30,03-03-2022 21:45,03-03-2022 20:55,135,85,-50,FALSE,18:00–21:00,Metropolitian,Windy,Jam,van,Clothing,26.849596,75.800512,26.899596,75.850512,28,4.8,03-03-2022,19:30:00,19:45:00
ORD_ID-8985,16-03-2022 23:10,17-03-2022 00:45,17-03-2022 00:35,95,85,-10,FALSE,21:00–24:00,Urban,Windy,Low,van,Sports,11.003681,76.975525,11.093681,77.065525,23,5,16-03-2022,23:10:00,23:15:00
ORD_ID-8986,30-03-2022 21:40,30-03-2022 23:45,31-03-2022 01:20,125,220,95,TRUE,21:00–24:00,Metropolitian,Windy,Jam,motorcycle,Toys,22.732225,75.874765,22.792225,75.934765,39,4,30-03-2022,21:40:00,21:55:00
ORD_ID-8987,30-03-2022 18:10,30-03-2022 20:30,30-03-2022 19:45,140,95,-45,FALSE,18:00–21:00,Metropolitian,Stormy,Medium,motorcycle,Cosmetics,23.416792,85.316842,23.476792,85.376842,29,4.7,30-03-2022,18:10:00,18:25:00
ORD_ID-8988,06-03-2022 17:35,06-03-2022 19:52,06-03-2022 20:40,137.5,185,47.5,TRUE,15:00–18:00,Metropolitian,Cloudy,Medium,van,Kitchen,13.029198,77.570997,13.099198,77.640997,39,4.4,06-03-2022,17:35:00,17:45:00
ORD_ID-8989,31-03-2022 18:35,31-03-2022 20:50,31-03-2022 20:50,135,135,0,FALSE,18:00–21:00,Metropolitian,Windy,Medium,motorcycle,Kitchen,13.054347,80.257221,13.164347,80.367221,25,4.7,31-03-2022,18:35:00,18:45:00
ORD_ID-8990,24-03-2022 08:25,24-03-2022 10:10,24-03-2022 11:00,105,155,50,TRUE,06:00–09:00,Metropolitian,Sandstorms,Low,motorcycle,Snacks,26.846156,75.8023,26.856156,75.8123,32,4.2,24-03-2022,08:25:00,08:40:00
ORD_ID-8991,15-03-2022 10:40,15-03-2022 12:35,15-03-2022 13:00,115,140,25,TRUE,09:00–12:00,Metropolitian,Sandstorms,Low,scooter,Sports,18.593481,73.785901,18.613481,73.805901,32,4.8,15-03-2022,10:40:00,10:45:00
ORD_ID-8992,03-03-2022 12:30,03-03-2022 14:52,03-03-2022 15:45,142.5,195,52.5,TRUE,12:00–15:00,Metropolitian,Sandstorms,High,motorcycle,Kitchen,19.176269,72.836721,19.216269,72.876721,37,4.1,03-03-2022,12:30:00,12:35:00
ORD_ID-8993,14-02-2022 21:50,14-02-2022 23:50,15-02-2022 00:05,120,135,15,TRUE,21:00–24:00,Metropolitian,Stormy,Jam,motorcycle,Sports,25.454697,81.834492,25.594697,81.974492,38,4.7,14-02-2022,21:50:00,22:05:00
ORD_ID-8994,25-03-2022 22:55,26-03-2022 01:20,26-03-2022 01:15,145,140,-5,FALSE,21:00–24:00,Metropolitian,Fog,Low,motorcycle,Sports,12.906229,77.596791,13.016229,77.706791,27,4.6,25-03-2022,22:55:00,23:10:00
ORD_ID-8995,03-03-2022 21:30,03-03-2022 23:35,03-03-2022 21:49,125,19,-106,FALSE,21:00–24:00,Metropolitian,Windy,Jam,motorcycle,Grocery,19.1093,72.825451,19.1393,72.855451,26,4.9,03-03-2022,21:30:00,21:40:00
ORD_ID-8996,16-02-2022 22:40,17-02-2022 00:20,17-02-2022 00:00,100,80,-20,FALSE,21:00–24:00,Urban,Stormy,Low,scooter,Home,27.160934,78.044095,27.300934,78.184095,26,4.6,16-02-2022,22:40:00,22:55:00
ORD_ID-8997,11-03-2022 20:45,11-03-2022 23:05,11-03-2022 23:50,140,185,45,TRUE,18:00–21:00,Metropolitian,Stormy,Jam,motorcycle,Home,21.186438,72.794115,21.216438,72.824115,36,4.6,11-03-2022,20:45:00,21:00:00
